,video_id,comment,polarity,sentiment
556,oHlx5fB94bc,"The woman claiming that they do no harm, really lady? How would you call taking someone else’s home then?",0.2,positive
557,ECscKICzsJ0,The YouTube algorithm has an interesting sense of humor.,0.5,positive
558,ECscKICzsJ0,I was two and a half minutes into this before I realised it was made eight years ago. It’s comforting to know some things in life are timeless.,-0.16666666666666666,negative
559,ECscKICzsJ0,"I thought The Onion was supposed to make satire, this is just actual history",0.0,neutral
560,ECscKICzsJ0,This is the calmest comment section about Israel/Palestine I've come across this week.,0.0,neutral
561,ECscKICzsJ0,Yet another example of when comedians do a better job of journalism than journalists.,0.5,positive
562,ECscKICzsJ0,”Global leaders worked tirelessly to engineer a conflict so intractable that it could last indefinitely” I see no lies here,0.0,neutral
563,ECscKICzsJ0,This is where I get my up-to-date information on the Israeli Palestinian conflict,0.0,neutral
564,ECscKICzsJ0,We have reached peak absurdity when the Onion gives the only accurate fair and balanced synopsis of the Israeli- Palestinian conflict.,0.3666666666666667,positive
565,ECscKICzsJ0,"No matter what’s in the news, there’s a decade old onion video about it doing a better job at explaining it that any documentary.",0.19999999999999998,positive
566,qR5TCBBhihY,iran@iraq..she said like Almost same😶,0.0,neutral
567,qR5TCBBhihY,"Iran has motives, thats all you need to know.",0.0,neutral
568,qR5TCBBhihY,See Papal Bull of 1430 .  Self explanatory !,0.0,neutral
569,qR5TCBBhihY,"Israel was not not formed in 1948. Israel returned officially to its ancestral land in 1948. The Quran mentioned the Jews in many passages confirming their existence even before the advent of Islam. The Bible has over 3000 years of historical records of Israel inhabiting that Land. It’s this distortion of the facts that have made peace between the Jews and Arabs inhabiting the space impossible. A simple solution would have been a two state coexistence worked out by the parties themselves without any external interference. Let the Arabs and the Jews sit down together, use historical facts from their Holy Books, historical facts of the last millennium and the realities of today to chisel out a coexistence plan. They should work at it until they reach an agreement even if it takes a century",-0.03580246913580246,negative
570,nERZr_d343w,"The partition of the West Bank in areas A, B and C seems impossible to work out and was bound to fail.
If the West Bank was given 100% to Palestinian control and governance, the peace would have worked out.
The obstacle is and remains the settlements and right wing settlers.",-0.2936507936507936,negative
571,nERZr_d343w,Missing alot of important points.,0.1,positive
572,nERZr_d343w,"Found mistake: They weren't called Palestinians in 1947. Simply Arabs or Palestinian Arabs (Because Palestinians weren't just Arabs. They were in fact the Zionists). The partition did not say ""Israel/Palestine"" state; Palestine was the land that was divided. The division was ""Arab State / Jewish State"". Arabs did not identify themselves as Palestinians until the 1960's.",0.0,neutral
573,nERZr_d343w,Sad,-0.5,negative
574,nERZr_d343w,1978-1992,0.0,neutral
575,nERZr_d343w,It's a shame this didn't work although the idea that the West Bank wasn't going to be given fully to Palestinian control might have something do with the objections to it.,0.0,neutral
576,nERZr_d343w,Do the Israeli settlements violate the zones set out in the Oslo accords?,0.0,neutral
577,nERZr_d343w,I LOVE NAEJ!!!!!!!!!!!!!!!!,1.0,positive
578,BX4KlZWxNtk,"The best thing about your video is that you don't give opinion about any side. You just present the facts.
Other channels try to create sensation by taking sides.",0.2916666666666667,positive
579,BX4KlZWxNtk,"Let me tell you sir 
The way you make your video and speech is next level 
Specially your speech 
10/10*",0.17857142857142858,positive
580,BX4KlZWxNtk,"Adarsh Gupta, a new Gem of Study IQ",0.13636363636363635,positive
581,BX4KlZWxNtk,One of the best presenter & educator on YouTube...,1.0,positive
582,BX4KlZWxNtk,"Bhale Hi Studyiq Me Jerusalem ka Purane History Video Dekh Liya Hu Prdarsh Sir Ka Video v Jarur Dekhunga 😄😄😁 
 .... ........................ Maza aa gya sir",0.0,neutral
583,BX4KlZWxNtk,This is study IQ? This was a totally new experience! Great Work!,0.5852272727272727,positive
584,BX4KlZWxNtk,"Adarsh sir ,Your voice is mesmerizing.👍🙏",0.0,neutral
585,BX4KlZWxNtk,You have a good knowledge and representation,0.7,positive
586,veMFCFyOwFI,"Country: *Has oil *

USA : Hey guys, wanna buy some democracy?",0.0,neutral
587,veMFCFyOwFI,USA's logic is like cutting down trees to write books about saving trees,-0.37777777777777777,negative
588,veMFCFyOwFI,"When it's a boundary conflict : It's UK behind it
When it's a military conflict: It's USA behind it",-0.3,negative
589,veMFCFyOwFI,"as a middle eastern, i can confirm it's not so cold here...",-0.3,negative
590,veMFCFyOwFI,"""Two countries always seem to be involved. Saudi Arabia and Iran.""

Of course, as an American website, Vox would never say the US is always involved as well",0.0,neutral
591,veMFCFyOwFI,6 years later this episode deserves a part 2,0.0,neutral
592,veMFCFyOwFI,"Saudi: *has oil*
United states: Hi there habibi",0.0,neutral
593,veMFCFyOwFI,"We need an update on this, and more specifically on the events in Afghanistan",0.5,positive
594,veMFCFyOwFI,The conflict is so complicated that I sometime get confused and come again and again to watch this video.,-0.45,negative
595,veMFCFyOwFI,"Iraq : i found oil
USA: You mean we found oil",-0.3125,negative
596,r21iN7JYu2Y,"I don’t care what religion or side you’re on, watching a grieving mother talk to her deceased sons in a graveyard, while her surviving daughter stands nearby, is beyond heartbreaking.",0.0,neutral
597,r21iN7JYu2Y,I never almost cry but instantly started tearing up when that father was holding his child dead in his arms and screaming. Rest in Peace to those innocents and children who passed on both sides.,-0.1,negative
598,r21iN7JYu2Y,That father screaming to the sky and asking why! The pain and grief in that moment is something I am going to pray for his well being and happiness.,-0.050000000000000044,negative
599,r21iN7JYu2Y,"The man who lost his children broke my heart. He was so shocked he couldn't even cry, just scream.",-0.7,negative
600,r21iN7JYu2Y,Always appreciate that Vice news asks tough questions to both sides and dives deeper than mainstream media,-0.3888888888888889,negative
601,r21iN7JYu2Y,How does somebody go to both sides of a bitter conflict and ask tough questions on both sides? This is incredible journalism.,0.13703703703703704,positive
602,r21iN7JYu2Y,At first I felt like this video was gonna be pretty biased and one-sided. However at the end it really seems like she was very sided with the civilians who are the real people being hurt here. I appreciated that. She grilled leaders on both side. 10/10 great interviews and reporting.,0.29999999999999993,positive
603,r21iN7JYu2Y,It doesn’t matter what side you’re on but seeing children who has nothing to do with this conflict die is heartbreaking,0.0,neutral
604,GYW9428fjQg,"The most sickening thing I have been seeing is that people think the murder, rape, and torture of innocent civilians is justified.  Just sick.",-0.04285714285714286,negative
605,GYW9428fjQg,History repeats when you don't learn from it,0.0,neutral
606,GYW9428fjQg,"I'm praying for ALL of the innocent people, and children from both nations...",0.5,positive
607,GYW9428fjQg,"It’s always civilians that take the brunt when those making decisions are untouchable.
Loss of life and savagery should never be celebrated!
God protect us all.",0.4375,positive
608,GYW9428fjQg,"We are living in a crazy world! 😢😢
Praying for the innocent people🙏",-0.125,negative
609,GYW9428fjQg,I'm Indonesian. Palestine and Israel must make peace again. war would only result in huge losses for both sides. love peace between humans and religious communities. 🇮🇩,0.22500000000000003,positive
610,GYW9428fjQg,Hamas attack with 5000 rockets ..but now  Lebanon say you can't declare full scale war on hamas....what do they expect....,0.35,positive
611,GYW9428fjQg,RiP those who lost their loved ones 😪🙏🙏🙏,0.7,positive
612,GYW9428fjQg,"Very sad what is happening all over the world. 

Strong Prayers required ahead for world peace and inclusion and harmony. 😢😢😢",-0.10833333333333336,negative
613,GYW9428fjQg,I've never been more worried about the world and the future it holds for my children then I am today.,0.25,positive
614,-rBGgIaO69c,"This is extremely disturbing on both ends. I feel bad for the elderly, the men and the children in Palestine and Israel that have fallen victims to crimes committed against them. It’s extremely scary and concerning and I hope this comes to a swift end",-0.5666666666666665,negative
615,-rBGgIaO69c,"“If you're not careful, the newspapers will have you hating the people who are being oppressed, and loving the people who are doing the oppressing.” ~ Malcolm X",0.325,positive
616,-rBGgIaO69c,Disagreeing with Israeli policy and the Israeli government does NOT make you anti-Semitic.  Government and religion are not the same thing.  Stop calling people racist for not agreeing with your point of view!  There's a lot of built up rage in Gaza for the way Israeli's treat them.  There are two sides to this story!  At the same time Hamas' brutal tactics makes them equally at fault.  But I understand where their anger is coming from.,-0.315,negative
617,-rBGgIaO69c,My deepest condolences to the families who lost their lives in this conflict.,0.0,neutral
618,-rBGgIaO69c,Appreciate the educational points about the history. It helps us to understand all of the decades long devastating issues.,-0.26666666666666666,negative
619,-rBGgIaO69c,Wow! That was a head scratcher 🤯,0.125,positive
620,-rBGgIaO69c,"Next time God promises the same land to two groups, I suggest a notarized written contract.",0.0,neutral
